rxcui,name,synonym,tty,language,suppress,umlscui,psn
314259,thiopental 25 MG/ML Injectable Solution,,SCD,ENG,N,,
727931,20 ML thiopental 20 MG/ML Prefilled Syringe,thiopental 400 MG per 20 ML Prefilled Syringe,SCD,ENG,N,,
